opus-number,opus-avg-speed,opus-avg-vision,opus-avg-htr,opus-avg-age,hachi-number,hachi-avg-speed,hachi-avg-vision,hachi-avg-htr,hachi-avg-age,plant-number
4,11.594314,259.59192,16.724173,267.17224,7,24.148674,416.71008,52.72821,534.2075,38
4,11.594314,259.59192,16.724173,266.5126,7,24.148674,416.71008,52.72821,532.8887,40
4,11.594314,259.59192,16.724173,266.80435,7,24.148674,416.71008,52.72821,533.472,40
4,11.594314,259.59192,16.724173,266.6443,7,24.148674,416.71008,52.72821,533.1519,41
4,11.594314,259.59192,16.724173,266.5582,7,24.148674,416.71008,52.72821,532.97974,43
4,11.594314,259.59192,16.724173,266.44946,7,24.148674,416.71008,52.72821,532.7624,46
4,11.594314,259.59192,16.724173,267.07886,7,24.148674,416.71008,52.72821,534.0208,49
4,11.594314,259.59192,16.724173,267.21054,7,24.148674,416.71008,52.72821,534.2841,51
4,11.594314,259.59192,16.724173,266.86316,7,24.148674,416.71008,52.72821,533.58954,54
5,14.331757,315.47922,23.125103,348.6436,7,24.148674,416.71008,52.72821,532.77356,55
5,14.331757,315.47922,23.125103,349.46982,7,24.148674,416.71008,52.72821,534.0362,57
5,14.331757,315.47922,23.125103,349.25204,7,24.148674,416.71008,52.72821,533.7034,59
5,14.331757,315.47922,23.125103,348.73267,7,24.148674,416.71008,52.72821,532.9098,58
5,14.331757,315.47922,23.125103,349.03387,7,24.148674,416.71008,52.72821,533.37006,59
5,14.331757,315.47922,23.125103,348.92038,7,24.148674,416.71008,52.72821,533.1966,59
5,14.331757,315.47922,23.125103,349.4397,7,24.148674,416.71008,52.72821,533.9902,58
5,14.331757,315.47922,23.125103,348.46353,7,24.148674,416.71008,52.72821,532.4985,60
5,14.331757,315.47922,23.125103,348.53302,7,24.148674,416.71008,52.72821,532.6046,65
6,17.069199,371.36652,25.963917,414.13293,7,24.148674,416.71008,52.72821,532.7024,68
6,17.069199,371.36652,25.963917,414.5904,7,24.148674,416.71008,52.72821,533.2908,69
6,17.069199,371.36652,25.963917,415.28815,6,21.202856,392.36697,45.03405,444.35117,70
6,17.069199,371.36652,25.963917,414.87207,6,21.202856,392.36697,45.03405,443.90594,72
6,17.069199,371.36652,25.963917,415.4014,6,21.202856,392.36697,45.03405,444.47235,76
