opus-number,opus-avg-speed,opus-avg-vision,opus-avg-htr,opus-avg-age,hachi-number,hachi-avg-speed,hachi-avg-vision,hachi-avg-htr,hachi-avg-age,plant-number
20,4.2156076,72.780495,3.8312194,55.759155,9,3.20179,44.917862,6.7183537,65.37561,12
19,4.246443,74.87784,3.8795185,56.712902,8,3.3422034,47.92249,6.593852,64.03611,12
19,4.246443,74.87784,3.8795185,56.742348,8,3.3422034,47.92249,6.593852,64.06936,10
20,4.266434,74.631714,3.8809063,56.577442,8,3.3422034,47.92249,6.593852,64.2099,11
20,4.266434,74.631714,3.8809063,56.468822,8,3.3422034,47.92249,6.593852,64.08663,11
20,4.266434,74.631714,3.8809063,56.517803,8,3.3422034,47.92249,6.593852,64.14221,11
21,4.2468634,74.945045,3.8017695,56.252354,8,3.3422034,47.92249,6.593852,64.13776,10
18,4.176813,74.2587,3.816903,55.687973,8,3.3422034,47.92249,6.593852,64.209885,11
18,4.176813,74.2587,3.816903,55.69179,8,3.3422034,47.92249,6.593852,64.2143,11
17,4.195717,73.68499,3.811587,55.945442,8,3.3422034,47.92249,6.593852,64.194244,11
18,4.2207475,73.47778,3.7231119,56.35497,8,3.3422034,47.92249,6.593852,64.06827,10
20,4.2574043,71.837135,3.5727038,57.710747,8,3.3422034,47.92249,6.593852,64.09986,10
20,4.2574043,71.837135,3.5727038,57.695026,8,3.3422034,47.92249,6.593852,64.0824,10
20,4.2574043,71.837135,3.5727038,57.655518,8,3.3422034,47.92249,6.593852,64.03851,9
20,4.2574043,71.837135,3.5727038,57.682304,8,3.3422034,47.92249,6.593852,64.06827,10
20,4.2574043,71.837135,3.5727038,57.75699,8,3.3422034,47.92249,6.593852,64.151215,10
21,4.270307,71.74752,3.5133603,58.47004,8,3.3422034,47.92249,6.593852,64.07618,12
21,4.270307,71.74752,3.5133603,58.562347,8,3.3422034,47.92249,6.593852,64.177345,11
21,4.270307,71.74752,3.5133603,58.54429,8,3.3422034,47.92249,6.593852,64.15755,10
21,4.270307,71.74752,3.5133603,58.50114,8,3.3422034,47.92249,6.593852,64.11026,10
21,4.270307,71.74752,3.5133603,58.598686,8,3.3422034,47.92249,6.593852,64.217155,10
21,4.270307,71.74752,3.5133603,58.494637,8,3.3422034,47.92249,6.593852,64.10313,10
21,4.270307,71.74752,3.5133603,58.523228,8,3.3422034,47.92249,6.593852,64.13446,11
21,4.148117,71.74752,3.5133603,57.818893,8,3.3422034,47.92249,6.593852,64.20354,11
21,4.148117,71.74752,3.5133603,57.822323,8,3.3422034,47.92249,6.593852,64.207344,10
20,4.1057205,70.98958,3.4559722,58.959667,8,3.3422034,47.92249,6.593852,64.18467,10
20,4.1057205,70.98958,3.4559722,58.903656,8,3.3422034,47.92249,6.593852,64.1237,10
20,4.1057205,70.98958,3.4559722,58.90166,8,3.3422034,47.92249,6.593852,64.12151,10
20,4.1057205,70.98958,3.4559722,58.995422,8,3.3422034,47.92249,6.593852,64.223595,12
21,4.131461,70.94032,3.402187,59.680984,8,3.3422034,47.92249,6.593852,64.179535,11
19,4.1188927,70.60874,3.4378746,60.477814,8,3.3422034,47.92249,6.593852,64.06179,11
18,4.0895944,70.031334,3.335759,59.744465,8,3.3422034,47.92249,6.593852,64.0836,11
